path,text,label_encoded
OAF_angry/OAF_germ_angry.wav,say the word germ,0
YAF_neutral/YAF_choice_neutral.wav,say the word choice,4
OAF_Pleasant_surprise/OAF_sell_ps.wav,say the word sell,5
YAF_disgust/YAF_keep_disgust.wav,say the word keep,1
YAF_pleasant_surprised/YAF_talk_ps.wav,say the word talk,5
OAF_Pleasant_surprise/OAF_dead_ps.wav,say the word dead,5
YAF_neutral/YAF_jar_neutral.wav,say the word jar,4
YAF_happy/YAF_long_happy.wav,say the word long,3
YAF_pleasant_surprised/YAF_came_ps.wav,say the word came,5
OAF_Fear/OAF_rat_fear.wav,say the word rat,2
OAF_Sad/OAF_hush_sad.wav,say the word hush,6
YAF_fear/YAF_perch_fear.wav,say the word perch,2
YAF_neutral/YAF_kick_neutral.wav,say the word kick,4
OAF_Fear/OAF_hall_fear.wav,say the word hall,2
YAF_happy/YAF_deep_happy.wav,say the word deep,3
OAF_Sad/OAF_soap_sad.wav,say the word soap,6
YAF_neutral/YAF_hall_neutral.wav,say the word hall,4
OAF_Fear/OAF_keen_fear.wav,say the word keen,2
YAF_happy/YAF_laud_happy.wav,say the word laud,3
YAF_angry/YAF_dead_angry.wav,say the word dead,0
YAF_fear/YAF_note_fear.wav,say the word note,2
OAF_angry/OAF_rush_angry.wav,say the word rush,0
YAF_sad/YAF_tape_sad.wav,say the word tape,6
OAF_Fear/OAF_road_fear.wav,say the word road,2
YAF_disgust/YAF_dime_disgust.wav,say the word dime,1
OAF_neutral/OAF_pearl_neutral.wav,say the word pearl,4
OAF_Pleasant_surprise/OAF_fall_ps.wav,say the word fall,5
OAF_Fear/OAF_search_fear.wav,say the word search,2
OAF_angry/OAF_rose_angry.wav,say the word rose,0
OAF_angry/OAF_numb_angry.wav,say the word numb,0
YAF_happy/YAF_pass_happy.wav,say the word pass,3
OAF_angry/OAF_mob_angry.wav,say the word mob,0
OAF_neutral/OAF_get_neutral.wav,say the word get,4
YAF_neutral/YAF_road_neutral.wav,say the word road,4
OAF_Sad/OAF_met_sad.wav,say the word met,6
YAF_neutral/YAF_laud_neutral.wav,say the word laud,4
OAF_Fear/OAF_seize_fear.wav,say the word seize,2
OAF_disgust/OAF_room_disgust.wav,say the word room,1
OAF_Fear/OAF_thin_fear.wav,say the word thin,2
YAF_fear/YAF_such_fear.wav,say the word such,2
OAF_happy/OAF_pike_happy.wav,say the word pike,3
OAF_disgust/OAF_pain_disgust.wav,say the word pain,1
OAF_Pleasant_surprise/OAF_cheek_ps.wav,say the word cheek,5
OAF_happy/OAF_door_happy.wav,say the word door,3
YAF_fear/YAF_far_fear.wav,say the word far,2
OAF_Sad/OAF_dime_sad.wav,say the word dime,6
OAF_Pleasant_surprise/OAF_love_ps.wav,say the word love,5
OAF_Fear/OAF_lose_fear.wav,say the word lose,2
OAF_neutral/OAF_hate_neutral.wav,say the word hate,4
OAF_angry/OAF_fit_angry.wav,say the word fit,0
YAF_disgust/YAF_void_disgust.wav,say the word void,1
YAF_pleasant_surprised/YAF_page_ps.wav,say the word page,5
YAF_neutral/YAF_tip_neutral.wav,say the word tip,4
YAF_fear/YAF_jail_fear.wav,say the word jail,2
OAF_angry/OAF_size_angry.wav,say the word size,0
OAF_neutral/OAF_germ_neutral.wav,say the word germ,4
YAF_sad/YAF_turn_sad.wav,say the word turn,6
OAF_Pleasant_surprise/OAF_chief_ps.wav,say the word chief,5
OAF_Sad/OAF_pole_sad.wav,say the word pole,6
OAF_Pleasant_surprise/OAF_beg_ps.wav,say the word beg,5
OAF_Fear/OAF_gun_fear.wav,say the word gun,2
OAF_Sad/OAF_youth_sad.wav,say the word youth,6
YAF_pleasant_surprised/YAF_rot_ps.wav,say the word rot,5
OAF_Fear/OAF_boat_fear.wav,say the word boat,2
YAF_sad/YAF_deep_sad.wav,say the word deep,6
YAF_angry/YAF_join_angry.wav,say the word join,0
YAF_happy/YAF_which_happy.wav,say the word which,3
OAF_happy/OAF_jar_happy.wav,say the word jar,3
YAF_fear/YAF_time_fear.wav,say the word time,2
YAF_angry/YAF_gin_angry.wav,say the word gin,0
YAF_happy/YAF_ditch_happy.wav,say the word ditch,3
YAF_happy/YAF_hate_happy.wav,say the word hate,3
OAF_Pleasant_surprise/OAF_book_ps.wav,say the word book,5
YAF_sad/YAF_tell_sad.wav,say the word tell,6
YAF_sad/YAF_page_sad.wav,say the word page,6
OAF_Pleasant_surprise/OAF_dip_ps.wav,say the word dip,5
YAF_happy/YAF_lore_happy.wav,say the word lore,3
YAF_happy/YAF_hurl_happy.wav,say the word hurl,3
OAF_Fear/OAF_pool_fear.wav,say the word pool,2
YAF_happy/YAF_haze_happy.wav,say the word haze,3
OAF_disgust/OAF_dog_disgust.wav,say the word dog,1
OAF_happy/OAF_love_happy.wav,say the word love,3
YAF_pleasant_surprised/YAF_long_ps.wav,say the word long,5
OAF_Fear/OAF_kite_fear.wav,say the word kite,2
YAF_fear/YAF_base_fear.wav,say the word base,2
YAF_happy/YAF_when_happy.wav,say the word when,3
YAF_sad/YAF_week_sad.wav,say the word week,6
YAF_neutral/YAF_haze_neutral.wav,say the word haze,4
OAF_Sad/OAF_rot_sad.wav,say the word rot,6
YAF_fear/YAF_nag_fear.wav,say the word nag,2
OAF_Pleasant_surprise/OAF_good_ps.wav,say the word good,5
YAF_neutral/YAF_pearl_neutral.wav,say the word pearl,4
OAF_Pleasant_surprise/OAF_hall_ps.wav,say the word hall,5
OAF_Fear/OAF_room_fear.wav,say the word room,2
OAF_Pleasant_surprise/OAF_which_ps.wav,say the word which,5
YAF_disgust/YAF_gaze_disgust.wav,say the word gaze,1
YAF_neutral/YAF_turn_neutral.wav,say the word turn,4
OAF_angry/OAF_pad_angry.wav,say the word pad,0
OAF_happy/OAF_vote_happy.wav,say the word vote,3
OAF_angry/OAF_time_angry.wav,say the word time,0
YAF_angry/YAF_bite_angry.wav,say the word bite,0
YAF_neutral/YAF_young_neutral.wav,say the word young,4
YAF_disgust/YAF_pool_disgust.wav,say the word pool,1
OAF_Pleasant_surprise/OAF_soup_ps.wav,say the word soup,5
YAF_disgust/YAF_seize_disgust.wav,say the word seize,1
OAF_Fear/OAF_vine_fear.wav,say the word vine,2
YAF_angry/YAF_third_angry.wav,say the word third,0
YAF_pleasant_surprised/YAF_wire_ps.wav,say the word wire,5
YAF_neutral/YAF_gin_neutral.wav,say the word gin,4
OAF_Sad/OAF_pool_sad.wav,say the word pool,6
OAF_Fear/OAF_rag_fear.wav,say the word rag,2
OAF_Pleasant_surprise/OAF_seize_ps.wav,say the word seize,5
YAF_fear/YAF_ton_fear.wav,say the word ton,2
OAF_disgust/OAF_sail_disgust.wav,say the word sail,1
YAF_sad/YAF_reach_sad.wav,say the word reach,6
YAF_angry/YAF_dog_angry.wav,say the word dog,0
YAF_angry/YAF_book_angry.wav,say the word book,0
OAF_Pleasant_surprise/OAF_dodge_ps.wav,say the word dodge,5
YAF_neutral/YAF_home_neutral.wav,say the word home,4
OAF_Pleasant_surprise/OAF_shall_ps.wav,say the word shall,5
YAF_happy/YAF_knock_happy.wav,say the word knock,3
OAF_Sad/OAF_bar_sad.wav,say the word bar,6
YAF_angry/YAF_bath_angry.wav,say the word bath,0
YAF_disgust/YAF_haze_disgust.wav,say the word haze,1
OAF_angry/OAF_bone_angry.wav,say the word bone,0
OAF_Sad/OAF_lot_sad.wav,say the word lot,6
YAF_sad/YAF_merge_sad.wav,say the word merge,6
OAF_neutral/OAF_soup_neutral.wav,say the word soup,4
YAF_pleasant_surprised/YAF_which_ps.wav,say the word which,5
OAF_angry/OAF_death_angry.wav,say the word death,0
OAF_happy/OAF_hate_happy.wav,say the word hate,3
OAF_Sad/OAF_calm_sad.wav,say the word calm,6
YAF_fear/YAF_shirt_fear.wav,say the word shirt,2
OAF_Fear/OAF_week_fear.wav,say the word week,2
OAF_Sad/OAF_get_sad.wav,say the word get,6
YAF_neutral/YAF_fit_neutral.wav,say the word fit,4
OAF_disgust/OAF_long_disgust.wav,say the word long,1
YAF_disgust/YAF_note_disgust.wav,say the word note,1
OAF_disgust/OAF_check_disgust.wav,say the word check,1
YAF_fear/YAF_sail_fear.wav,say the word sail,2
OAF_happy/OAF_burn_happy.wav,say the word burn,3
OAF_happy/OAF_pearl_happy.wav,say the word pearl,3
YAF_angry/YAF_back_angry.wav,say the word back,0
OAF_Fear/OAF_dog_fear.wav,say the word dog,2
OAF_Fear/OAF_fall_fear.wav,say the word fall,2
YAF_happy/YAF_gun_happy.wav,say the word gun,3
OAF_disgust/OAF_hurl_disgust.wav,say the word hurl,1
OAF_angry/OAF_gas_angry.wav,say the word gas,0
OAF_Pleasant_surprise/OAF_king_ps.wav,say the word king,5
YAF_disgust/YAF_tool_disgust.wav,say the word tool,1
YAF_happy/YAF_hole_happy.wav,say the word hole,3
YAF_angry/YAF_kite_angry.wav,say the word kite,0
YAF_neutral/YAF_soap_neutral.wav,say the word soap,4
YAF_fear/YAF_keg_fear.wav,say the word keg,2
YAF_fear/YAF_wife_fear.wav,say the word wife,2
YAF_sad/YAF_dog_sad.wav,say the word dog,6
YAF_angry/YAF_kill_angry.wav,say the word kill,0
YAF_pleasant_surprised/YAF_yes_ps.wav,say the word yes,5
OAF_disgust/OAF_fat_disgust.wav,say the word fat,1
OAF_angry/OAF_shack_angry.wav,say the word shack,0
OAF_angry/OAF_five_angry.wav,say the word five,0
OAF_neutral/OAF_such_neutral.wav,say the word such,4
YAF_angry/YAF_peg_angry.wav,say the word peg,0
OAF_Pleasant_surprise/OAF_door_ps.wav,say the word door,5
OAF_disgust/OAF_team_disgust.wav,say the word team,1
OAF_angry/OAF_met_angry.wav,say the word met,0
OAF_happy/OAF_wheat_happy.wav,say the word wheat,3
OAF_Pleasant_surprise/OAF_pool_ps.wav,say the word pool,5
OAF_angry/OAF_hall_angry.wav,say the word hall,0
OAF_happy/OAF_pain_happy.wav,say the word pain,3
YAF_pleasant_surprised/YAF_bar_ps.wav,say the word bar,5
OAF_angry/OAF_reach_angry.wav,say the word reach,0
YAF_angry/YAF_perch_angry.wav,say the word perch,0
YAF_pleasant_surprised/YAF_south_ps.wav,say the word south,5
YAF_angry/YAF_tell_angry.wav,say the word tell,0
OAF_angry/OAF_hit_angry.wav,say the word hit,0
OAF_Sad/OAF_check_sad.wav,say the word check,6
OAF_disgust/OAF_bar_disgust.wav,say the word bar,1
YAF_angry/YAF_note_angry.wav,say the word note,0
OAF_disgust/OAF_gin_disgust.wav,say the word gin,1
YAF_angry/YAF_sail_angry.wav,say the word sail,0
OAF_disgust/OAF_such_disgust.wav,say the word such,1
YAF_sad/YAF_book_sad.wav,say the word book,6
YAF_fear/YAF_mood_fear.wav,say the word mood,2
YAF_angry/YAF_youth_angry.wav,say the word youth,0
OAF_neutral/OAF_sure_neutral.wav,say the word sure,4
OAF_Fear/OAF_dime_fear.wav,say the word dime,2
OAF_Sad/OAF_long_sad.wav,say the word long,6
OAF_angry/OAF_thought_angry.wav,say the word thought,0
YAF_sad/YAF_learn_sad.wav,say the word learn,6
OAF_Fear/OAF_turn_fear.wav,say the word turn,2
OAF_Pleasant_surprise/OAF_lot_ps.wav,say the word lot,5
OAF_Pleasant_surprise/OAF_pain_ps.wav,say the word pain,5
OAF_disgust/OAF_lot_disgust.wav,say the word lot,1
OAF_neutral/OAF_bought_neutral.wav,say the word bought,4
OAF_disgust/OAF_merge_disgust.wav,say the word merge,1
YAF_pleasant_surprised/YAF_search_ps.wav,say the word search,5
YAF_fear/YAF_death_fear.wav,say the word death,2
YAF_happy/YAF_back_happy.wav,say the word back,3
YAF_fear/YAF_rain_fear.wav,say the word rain,2
YAF_happy/YAF_goal_happy.wav,say the word goal,3
OAF_Sad/OAF_phone_sad.wav,say the word phone,6
YAF_disgust/YAF_have_disgust.wav,say the word have,1
OAF_Sad/OAF_bite_sad.wav,say the word bite,6
YAF_disgust/YAF_fall_disgust.wav,say the word fall,1
YAF_pleasant_surprised/YAF_join_ps.wav,say the word join,5
YAF_pleasant_surprised/YAF_king_ps.wav,say the word king,5
YAF_happy/YAF_sure_happy.wav,say the word sure,3
OAF_disgust/OAF_jail_disgust.wav,say the word jail,1
YAF_angry/YAF_sell_angry.wav,say the word sell,0
OAF_happy/OAF_chat_happy.wav,say the word chat,3
YAF_sad/YAF_red_sad.wav,say the word red,6
OAF_angry/OAF_food_angry.wav,say the word food,0
YAF_pleasant_surprised/YAF_food_ps.wav,say the word food,5
OAF_disgust/OAF_pick_disgust.wav,say the word pick,1
OAF_Fear/OAF_sure_fear.wav,say the word sure,2
YAF_sad/YAF_boat_sad.wav,say the word boat,6
YAF_disgust/YAF_chain_disgust.wav,say the word chain,1
OAF_angry/OAF_bath_angry.wav,say the word bath,0
YAF_disgust/YAF_choice_disgust.wav,say the word choice,1
OAF_Fear/OAF_tool_fear.wav,say the word tool,2
OAF_disgust/OAF_near_disgust.wav,say the word near,1
YAF_fear/YAF_vine_fear.wav,say the word vine,2
YAF_angry/YAF_burn_angry.wav,say the word burn,0
YAF_angry/YAF_rag_angry.wav,say the word rag,0
OAF_angry/OAF_cheek_angry.wav,say the word cheek,0
YAF_angry/YAF_wire_angry.wav,say the word wire,0
OAF_Pleasant_surprise/OAF_vote_ps.wav,say the word vote,5
YAF_angry/YAF_sure_angry.wav,say the word sure,0
OAF_happy/OAF_vine_happy.wav,say the word vine,3
YAF_disgust/YAF_beg_disgust.wav,say the word beg,1
OAF_Sad/OAF_week_sad.wav,say the word week,6
OAF_angry/OAF_shout_angry.wav,say the word shout,0
OAF_happy/OAF_limb_happy.wav,say the word limb,3
YAF_neutral/YAF_white_neutral.wav,say the word white,4
OAF_happy/OAF_search_happy.wav,say the word search,3
OAF_neutral/OAF_goose_neutral.wav,say the word goose,4
OAF_Fear/OAF_beg_fear.wav,say the word beg,2
OAF_angry/OAF_keg_angry.wav,say the word keg,0
OAF_Sad/OAF_nice_sad.wav,say the word nice,6
OAF_happy/OAF_wag_happy.wav,say the word wag,3
YAF_happy/YAF_lot_happy.wav,say the word lot,3
YAF_pleasant_surprised/YAF_seize_ps.wav,say the word seize,5
OAF_Pleasant_surprise/OAF_whip_ps.wav,say the word whip,5
OAF_disgust/OAF_bone_disgust.wav,say the word bone,1
YAF_happy/YAF_kill_happy.wav,say the word kill,3
OAF_happy/OAF_shack_happy.wav,say the word shack,3
OAF_Pleasant_surprise/OAF_young_ps.wav,say the word young,5
YAF_disgust/YAF_shall_disgust.wav,say the word shall,1
YAF_happy/YAF_tip_happy.wav,say the word tip,3
OAF_happy/OAF_south_happy.wav,say the word south,3
OAF_happy/OAF_merge_happy.wav,say the word merge,3
OAF_Sad/OAF_base_sad.wav,say the word base,6
OAF_Sad/OAF_pike_sad.wav,say the word pike,6
YAF_pleasant_surprised/YAF_soup_ps.wav,say the word soup,5
YAF_pleasant_surprised/YAF_tell_ps.wav,say the word tell,5
YAF_happy/YAF_shack_happy.wav,say the word shack,3
OAF_Pleasant_surprise/OAF_jar_ps.wav,say the word jar,5
OAF_Fear/OAF_chain_fear.wav,say the word chain,2
YAF_sad/YAF_rat_sad.wav,say the word rat,6
OAF_disgust/OAF_wheat_disgust.wav,say the word wheat,1
OAF_neutral/OAF_book_neutral.wav,say the word book,4
OAF_Fear/OAF_sour_fear.wav,say the word sour,2
YAF_angry/YAF_sub_angry.wav,say the word sub,0
OAF_happy/OAF_hit_happy.wav,say the word hit,3
YAF_pleasant_surprised/YAF_lid_ps.wav,say the word lid,5
YAF_angry/YAF_cause_angry.wav,say the word cause,0
YAF_angry/YAF_soup_angry.wav,say the word soup,0
OAF_Fear/OAF_shout_fear.wav,say the word shout,2
YAF_happy/YAF_bite_happy.wav,say the word bite,3
OAF_Fear/OAF_wire_fear.wav,say the word wire,2
OAF_Sad/OAF_mob_sad.wav,say the word mob,6
YAF_pleasant_surprised/YAF_chair_ps.wav,say the word chair,5
OAF_Pleasant_surprise/OAF_came_ps.wav,say the word came,5
YAF_pleasant_surprised/YAF_jail_ps.wav,say the word jail,5
YAF_pleasant_surprised/YAF_mop_ps.wav,say the word mop,5
YAF_angry/YAF_get_angry.wav,say the word get,0
YAF_disgust/YAF_mouse_disgust.wav,say the word mouse,1
OAF_Sad/OAF_beg_sad.wav,say the word beg,6
OAF_neutral/OAF_pick_neutral.wav,say the word pick,4
OAF_happy/OAF_white_happy.wav,say the word white,3
OAF_happy/OAF_cause_happy.wav,say the word cause,3
YAF_happy/YAF_void_happy.wav,say the word void,3
OAF_Pleasant_surprise/OAF_rat_ps.wav,say the word rat,5
YAF_sad/YAF_pole_sad.wav,say the word pole,6
YAF_sad/YAF_third_sad.wav,say the word third,6
OAF_angry/OAF_lean_angry.wav,say the word lean,0
OAF_angry/OAF_shawl_angry.wav,say the word shawl,0
YAF_fear/YAF_near_fear.wav,say the word near,2
YAF_fear/YAF_chief_fear.wav,say the word chief,2
YAF_fear/YAF_kite_fear.wav,say the word kite,2
YAF_neutral/YAF_room_neutral.wav,say the word room,4
OAF_disgust/OAF_name_disgust.wav,say the word name,1
OAF_Pleasant_surprise/OAF_kite_ps.wav,say the word kite,5
OAF_neutral/OAF_deep_neutral.wav,say the word deep,4
YAF_happy/YAF_hit_happy.wav,say the word hit,3
YAF_fear/YAF_met_fear.wav,say the word met,2
YAF_happy/YAF_dime_happy.wav,say the word dime,3
YAF_pleasant_surprised/YAF_moon_ps.wav,say the word moon,5
OAF_neutral/OAF_rose_neutral.wav,say the word rose,4
OAF_neutral/OAF_home_neutral.wav,say the word home,4
OAF_disgust/OAF_whip_disgust.wav,say the word whip,1
YAF_disgust/YAF_lid_disgust.wav,say the word lid,1
YAF_happy/YAF_sub_happy.wav,say the word sub,3
OAF_Fear/OAF_yearn_fear.wav,say the word yearn,2
OAF_neutral/OAF_tip_neutral.wav,say the word tip,4
YAF_fear/YAF_doll_fear.wav,say the word doll,2
OAF_angry/OAF_ditch_angry.wav,say the word ditch,0
OAF_angry/OAF_should_angry.wav,say the word should,0
OAF_Sad/OAF_voice_sad.wav,say the word voice,6
OAF_disgust/OAF_king_disgust.wav,say the word king,1
OAF_Fear/OAF_ton_fear.wav,say the word ton,2
YAF_sad/YAF_cheek_sad.wav,say the word cheek,6
OAF_Sad/OAF_match_sad.wav,say the word match,6
OAF_angry/OAF_tough_angry.wav,say the word tough,0
OAF_angry/OAF_rot_angry.wav,say the word rot,0
OAF_happy/OAF_back_happy.wav,say the word back,3
YAF_angry/YAF_chair_angry.wav,say the word chair,0
YAF_neutral/YAF_time_neutral.wav,say the word time,4
YAF_happy/YAF_name_happy.wav,say the word name,3
YAF_fear/YAF_hash_fear.wav,say the word hash,2
YAF_angry/YAF_sheep_angry.wav,say the word sheep,0
YAF_neutral/YAF_food_neutral.wav,say the word food,4
OAF_disgust/OAF_pass_disgust.wav,say the word pass,1
OAF_Sad/OAF_back_sad.wav,say the word back,6
YAF_neutral/YAF_gaze_neutral.wav,say the word gaze,4
OAF_angry/OAF_kill_angry.wav,say the word kill,0
OAF_disgust/OAF_beg_disgust.wav,say the word beg,1
YAF_happy/YAF_page_happy.wav,say the word page,3
OAF_disgust/OAF_five_disgust.wav,say the word five,1
YAF_sad/YAF_kite_sad.wav,say the word kite,6
OAF_angry/OAF_phone_angry.wav,say the word phone,0
YAF_fear/YAF_cheek_fear.wav,say the word cheek,2
OAF_disgust/OAF_ring_disgust.wav,say the word ring,1
OAF_Sad/OAF_sub_sad.wav,say the word sub,6
YAF_fear/YAF_hate_fear.wav,say the word hate,2
YAF_neutral/YAF_luck_neutral.wav,say the word luck,4
OAF_disgust/OAF_dead_disgust.wav,say the word dead,1
YAF_angry/YAF_seize_angry.wav,say the word seize,0
OAF_Fear/OAF_pad_fear.wav,say the word pad,2
YAF_fear/YAF_room_fear.wav,say the word room,2
OAF_Sad/OAF_bath_sad.wav,say the word bath,6
YAF_sad/YAF_soap_sad.wav,say the word soap,6
OAF_Fear/OAF_tell_fear.wav,say the word tell,2
YAF_pleasant_surprised/YAF_late_ps.wav,say the word late,5
YAF_happy/YAF_bath_happy.wav,say the word bath,3
OAF_happy/OAF_beg_happy.wav,say the word beg,3
YAF_sad/YAF_get_sad.wav,say the word get,6
YAF_neutral/YAF_mess_neutral.wav,say the word mess,4
YAF_disgust/YAF_ton_disgust.wav,say the word ton,1
YAF_disgust/YAF_soap_disgust.wav,say the word soap,1
YAF_neutral/YAF_date_neutral.wav,say the word date,4
OAF_neutral/OAF_pass_neutral.wav,say the word pass,4
OAF_Pleasant_surprise/OAF_mode_ps.wav,say the word mode,5
YAF_fear/YAF_fall_fear.wav,say the word fall,2
OAF_Sad/OAF_lose_sad.wav,say the word lose,6
YAF_neutral/YAF_week_neutral.wav,say the word week,4
YAF_disgust/YAF_rose_disgust.wav,say the word rose,1
OAF_Fear/OAF_young_fear.wav,say the word young,2
YAF_happy/YAF_vine_happy.wav,say the word vine,3
OAF_neutral/OAF_rot_neutral.wav,say the word rot,4
OAF_Fear/OAF_mess_fear.wav,say the word mess,2
YAF_sad/YAF_keen_sad.wav,say the word keen,6
YAF_fear/YAF_neat_fear.wav,say the word neat,2
YAF_angry/YAF_goal_angry.wav,say the word goal,0
YAF_happy/YAF_take_happy.wav,say the word take,3
YAF_fear/YAF_shack_fear.wav,say the word shack,2
OAF_happy/OAF_dime_happy.wav,say the word dime,3
OAF_neutral/OAF_which_neutral.wav,say the word which,4
YAF_neutral/YAF_voice_neutral.wav,say the word voice,4
OAF_Pleasant_surprise/OAF_long_ps.wav,say the word long,5
YAF_pleasant_surprised/YAF_kite_ps.wav,say the word kite,5
YAF_disgust/YAF_raid_disgust.wav,say the word raid,1
YAF_angry/YAF_match_angry.wav,say the word match,0
OAF_disgust/OAF_lose_disgust.wav,say the word lose,1
YAF_neutral/YAF_keep_neutral.wav,say the word keep,4
OAF_Fear/OAF_size_fear.wav,say the word size,2
YAF_happy/YAF_death_happy.wav,say the word death,3
YAF_neutral/YAF_puff_neutral.wav,say the word puff,4
YAF_sad/YAF_five_sad.wav,say the word five,6
YAF_fear/YAF_hire_fear.wav,say the word hire,2
OAF_Pleasant_surprise/OAF_ring_ps.wav,say the word ring,5
OAF_happy/OAF_make_happy.wav,say the word make,3
OAF_happy/OAF_hire_happy.wav,say the word hire,3
YAF_angry/YAF_calm_angry.wav,say the word calm,0
OAF_happy/OAF_mop_happy.wav,say the word mop,3
YAF_sad/YAF_puff_sad.wav,say the word puff,6
OAF_happy/OAF_sour_happy.wav,say the word sour,3
OAF_happy/OAF_nice_happy.wav,say the word nice,3
OAF_Pleasant_surprise/OAF_youth_ps.wav,say the word youth,5
YAF_happy/YAF_should_happy.wav,say the word should,3
YAF_pleasant_surprised/YAF_learn_ps.wav,say the word learn,5
OAF_neutral/OAF_hole_neutral.wav,say the word hole,4
YAF_angry/YAF_lease_angry.wav,say the word lease,0
OAF_Fear/OAF_met_fear.wav,say the word met,2
OAF_disgust/OAF_tell_disgust.wav,say the word tell,1
YAF_sad/YAF_search_sad.wav,say the word search,6
YAF_angry/YAF_talk_angry.wav,say the word talk,0
YAF_pleasant_surprised/YAF_date_ps.wav,say the word date,5
YAF_angry/YAF_dip_angry.wav,say the word dip,0
OAF_Sad/OAF_gap_sad.wav,say the word gap,6
OAF_happy/OAF_tape_happy.wav,say the word tape,3
YAF_pleasant_surprised/YAF_name_ps.wav,say the word name,5
OAF_neutral/OAF_nag_neutral.wav,say the word nag,4
OAF_happy/OAF_ripe_happy.wav,say the word ripe,3
YAF_neutral/YAF_rough_neutral.wav,say the word rough,4
YAF_sad/YAF_name_sad.wav,say the word name,6
YAF_fear/YAF_gaze_fear.wav,say the word gaze,2
OAF_disgust/OAF_note_disgust.wav,say the word note,1
YAF_disgust/YAF_fat_disgust.wav,say the word fat,1
YAF_happy/YAF_judge_happy.wav,say the word judge,3
YAF_sad/YAF_wheat_sad.wav,say the word wheat,6
OAF_disgust/OAF_gas_disgust.wav,say the word gas,1
OAF_Sad/OAF_pain_sad.wav,say the word pain,6
OAF_disgust/OAF_reach_disgust.wav,say the word reach,1
YAF_disgust/YAF_mill_disgust.wav,say the word mill,1
OAF_Pleasant_surprise/OAF_chain_ps.wav,say the word chain,5
YAF_happy/YAF_rain_happy.wav,say the word rain,3
OAF_happy/OAF_neat_happy.wav,say the word neat,3
YAF_sad/YAF_judge_sad.wav,say the word judge,6
YAF_sad/YAF_base_sad.wav,say the word base,6
OAF_neutral/OAF_page_neutral.wav,say the word page,4
OAF_Pleasant_surprise/OAF_wheat_ps.wav,say the word wheat,5
YAF_disgust/YAF_life_disgust.wav,say the word life,1
OAF_Sad/OAF_jail_sad.wav,say the word jail,6
OAF_angry/OAF_red_angry.wav,say the word red,0
YAF_pleasant_surprised/YAF_chief_ps.wav,say the word chief,5
YAF_fear/YAF_food_fear.wav,say the word food,2
OAF_angry/OAF_dodge_angry.wav,say the word dodge,0
OAF_Sad/OAF_moon_sad.wav,say the word moon,6
YAF_sad/YAF_young_sad.wav,say the word young,6
YAF_disgust/YAF_cheek_disgust.wav,say the word cheek,1
YAF_sad/YAF_chair_sad.wav,say the word chair,6
OAF_happy/OAF_half_happy.wav,say the word half,3
OAF_disgust/OAF_hire_disgust.wav,say the word hire,1
OAF_Fear/OAF_tough_fear.wav,say the word tough,2
OAF_Sad/OAF_said_sad.wav,say the word said,6
OAF_neutral/OAF_kite_neutral.wav,say the word kite,4
YAF_fear/YAF_pike_fear.wav,say the word pike,2
YAF_angry/YAF_shall_angry.wav,say the word shall,0
OAF_disgust/OAF_youth_disgust.wav,say the word youth,1
OAF_Pleasant_surprise/OAF_make_ps.wav,say the word make,5
OAF_disgust/OAF_mess_disgust.wav,say the word mess,1
YAF_pleasant_surprised/YAF_cab_ps.wav,say the word cab,5
OAF_happy/OAF_whip_happy.wav,say the word whip,3
YAF_angry/YAF_reach_angry.wav,say the word reach,0
YAF_disgust/YAF_wife_disgust.wav,say the word wife,1
OAF_angry/OAF_doll_angry.wav,say the word doll,0
YAF_happy/YAF_get_happy.wav,say the word get,3
YAF_fear/YAF_fit_fear.wav,say the word fit,2
OAF_happy/OAF_mouse_happy.wav,say the word mouse,3
YAF_fear/YAF_rough_fear.wav,say the word rough,2
OAF_happy/OAF_live_happy.wav,say the word live,3
OAF_Sad/OAF_hire_sad.wav,say the word hire,6
OAF_Fear/OAF_perch_fear.wav,say the word perch,2
YAF_fear/YAF_goose_fear.wav,say the word goose,2
OAF_Pleasant_surprise/OAF_voice_ps.wav,say the word voice,5
YAF_pleasant_surprised/YAF_mess_ps.wav,say the word mess,5
OAF_Sad/OAF_wire_sad.wav,say the word wire,6
OAF_Fear/OAF_mob_fear.wav,say the word mob,2
YAF_fear/YAF_soap_fear.wav,say the word soap,2
YAF_angry/YAF_tough_angry.wav,say the word tough,0
YAF_neutral/YAF_hole_neutral.wav,say the word hole,4
OAF_Pleasant_surprise/OAF_should_ps.wav,say the word should,5
OAF_Sad/OAF_lean_sad.wav,say the word lean,6
OAF_angry/OAF_thumb_angry.wav,say the word thumb,0
YAF_fear/YAF_juice_fear.wav,say the word juice,2
YAF_pleasant_surprised/YAF_mode_ps.wav,say the word mode,5
YAF_pleasant_surprised/YAF_vine_ps.wav,say the word vine,5
YAF_disgust/YAF_join_disgust.wav,say the word join,1
YAF_angry/YAF_road_angry.wav,say the word road,0
YAF_neutral/YAF_hurl_neutral.wav,say the word hurl,4
OAF_neutral/OAF_seize_neutral.wav,say the word seize,4
OAF_angry/OAF_young_angry.wav,say the word young,0
YAF_happy/YAF_phone_happy.wav,say the word phone,3
OAF_disgust/OAF_food_disgust.wav,say the word food,1
OAF_Fear/OAF_nag_fear.wav,say the word nag,2
OAF_angry/OAF_make_angry.wav,say the word make,0
OAF_angry/OAF_neat_angry.wav,say the word neat,0
